    °„C	        No	    CH0	            CH1	            CH2	            CH3
42.177	2564	0.1226642205	983.7085296934	0.4364551566	-0.2195555103
42.178	2565	0.1226644589	983.5852374783	0.4364462159	-0.2195438277
42.181	2566	0.1226656510	983.4569384728	0.4364378712	-0.2195315492
42.187	2567	0.1226681544	983.3380271994	0.4364285729	-0.2195176017
42.188	2568	0.1226687504	983.2178642284	0.4364201091	-0.2195110452
42.184	2569	0.1226668431	983.0939461645	0.4364116452	-0.2194988858
42.194	2570	0.1226708962	982.9744090423	0.4364035390	-0.2194889915
42.194	2571	0.1226712538	982.8523685248	0.4363954327	-0.2194793355
42.194	2572	0.1226710154	982.7303280074	0.4363839886	-0.2194689643
42.195	2573	0.1226714923	982.6057840947	0.4363768361	-0.2194613349
42.193	2574	0.1226706578	982.4906279141	0.4363682530	-0.2194526326
42.195	2575	0.1226716115	982.3673356990	0.4363593123	-0.2194413077
42.198	2576	0.1226725651	982.2434176352	0.4363500140	-0.2194320094
42.201	2577	0.1226739957	982.1220029665	0.4363413117	-0.2194236648
42.208	2578	0.1226766183	981.9987107515	0.4363332055	-0.2194104325
42.198	2579	0.1226728036	981.8816770245	0.4363237879	-0.2193987500
42.211	2580	0.1226778104	981.7583848094	0.4363162778	-0.2193887365
42.215	2581	0.1226797177	981.6400993848	0.4363087676	-0.2193797958
42.209	2582	0.1226772143	981.5205622626	0.4362986348	-0.2193716895
42.219	2583	0.1226813866	981.4003992915	0.4362890980	-0.2193642985
42.219	2584	0.1226812674	981.2758553789	0.4362793229	-0.2193523776
42.216	2585	0.1226801945	981.1531890126	0.4362708590	-0.2193447482
42.223	2586	0.1226829364	981.0355294368	0.4362632296	-0.2193379533
42.223	2587	0.1226829364	980.9178698610	0.4362550042	-0.2193272245
42.231	2588	0.1226859166	980.7939517971	0.4362474940	-0.2193204295
42.234	2589	0.1226872279	980.6744146749	0.4362402222	-0.2193136346
42.233	2590	0.1226869895	980.5598843431	0.4362287781	-0.2193046939
42.237	2591	0.1226884200	980.4384696745	0.4362223408	-0.2192956340
42.234	2592	0.1226872279	980.3176808547	0.4362120888	-0.2192868125
42.241	2593	0.1226900889	980.2006471277	0.4362042210	-0.2192785871
42.234	2594	0.1226873471	980.0761032150	0.4361937306	-0.2192692887
42.241	2595	0.1226903273	979.9571919416	0.4361865780	-0.2192567718
42.245	2596	0.1226917578	979.8376548193	0.4361770413	-0.2192495000
42.245	2597	0.1226916386	979.7187435459	0.4361704848	-0.2192405593
42.248	2598	0.1226928307	979.5985805749	0.4361619017	-0.2192188632
42.247	2599	0.1226924731	979.4784176039	0.4361530802	-0.2192180287
42.258	2600	0.1226972415	979.3613838769	0.4361439011	-0.2192145717
42.258	2601	0.1226972415	979.2399692082	0.4361357949	-0.2192040812
42.261	2602	0.1226984336	979.1260647253	0.4361280463	-0.2191926372
42.261	2603	0.1226984336	979.0040242078	0.4361182711	-0.2191804778
42.266	2604	0.1227004601	978.8882421785	0.4361098073	-0.2191646230
42.266	2605	0.1227004601	978.7655758122	0.4361025355	-0.2191497218
42.276	2606	0.1227043940	978.6479162364	0.4360932372	-0.2191364896
42.277	2607	0.1227047517	978.5283791142	0.4360844157	-0.2191220653
42.277	2608	0.1227048709	978.4100936896	0.4360764287	-0.2191013228
42.283	2609	0.1227073743	978.2961892066	0.4360696337	-0.2191000115
42.281	2610	0.1227065398	978.1741486892	0.4360631964	-0.2191205155
42.282	2611	0.1227070166	978.0602442062	0.4360518715	-0.2191200387
42.292	2612	0.1227110697	977.9382036888	0.4360448382	-0.2190892827
42.288	2613	0.1227094008	977.8199182641	0.4360374472	-0.2190892827
42.286	2614	0.1227083279	977.7053879324	0.4360280297	-0.2191010844
42.282	2615	0.1227070166	977.5833474149	0.4360194466	-0.2190818917
42.286	2616	0.1227086856	977.4706946296	0.4360078833	-0.2190622222
42.291	2617	0.1227105929	977.3542867514	0.4360008500	-0.2190209758
42.299	2618	0.1227139308	977.2334979316	0.4359948895	-0.2189930808
42.296	2619	0.1227125003	977.1145866582	0.4359855912	-0.2189854514
42.302	2620	0.1227150037	977.0000563264	0.4359778426	-0.2189774644
42.298	2621	0.1227133347	976.8830225994	0.4359668753	-0.2189673316
42.306	2622	0.1227167918	976.7659888724	0.4359588883	-0.2189604174
42.309	2623	0.1227178647	976.6470775990	0.4359519742	-0.2189515960
42.310	2624	0.1227183415	976.5331731160	0.4359425566	-0.2189432513
42.315	2625	0.1227202489	976.4192686331	0.4359327815	-0.2189331185
42.312	2626	0.1227190568	976.2966022668	0.4359255097	-0.2189229857
42.316	2627	0.1227207257	976.1808202374	0.4359172842	-0.2189147603
42.318	2628	0.1227214410	976.0681674521	0.4359077475	-0.2189086806
42.318	2629	0.1227216794	975.9511337251	0.4359023831	-0.2189080846
42.323	2630	0.1227233483	975.8347258469	0.4358930848	-0.2189073693
42.319	2631	0.1227217986	975.7176921199	0.4358846209	-0.2188921105
42.321	2632	0.1227228715	975.6044134858	0.4358748457	-0.2188727986
42.319	2633	0.1227217986	975.4880056076	0.4358692429	-0.2188722026
42.327	2634	0.1227252557	975.3722235782	0.4358614943	-0.2188580167
42.335	2635	0.1227282359	975.2576932465	0.4358512423	-0.2188463342
42.338	2636	0.1227297856	975.1425370659	0.4358426592	-0.2188378703
42.334	2637	0.1227278783	975.0217482461	0.4358356259	-0.2188285720
42.342	2638	0.1227310969	974.9109730071	0.4358250162	-0.2188166510
42.334	2639	0.1227279975	974.7945651290	0.4358194134	-0.2188134324
42.340	2640	0.1227302624	974.6819123436	0.4358092806	-0.2188054454
42.347	2641	0.1227332427	974.5630010702	0.4358008168	-0.2187962662
42.344	2642	0.1227319314	974.4465931920	0.4357944987	-0.2187868487
42.345	2643	0.1227322890	974.3358179531	0.4357854388	-0.2187795769
42.354	2644	0.1227363421	974.2194100749	0.4357768557	-0.2187714707
42.351	2645	0.1227347924	974.1061314408	0.4357688687	-0.2187640797
42.361	2646	0.1227389647	973.9897235626	0.4357613585	-0.2187533509
42.367	2647	0.1227414681	973.8751932308	0.4357506296	-0.2187465560
42.362	2648	0.1227394416	973.7625404455	0.4357422850	-0.2187419068
42.360	2649	0.1227384879	973.6486359625	0.4357345364	-0.2187334429
42.368	2650	0.1227419450	973.5309763867	0.4357267878	-0.2187230717
42.366	2651	0.1227409913	973.4151943573	0.4357204697	-0.2187129389
42.369	2652	0.1227423026	973.3012898744	0.4357097409	-0.2187069785
42.372	2653	0.1227434947	973.1880112402	0.4357037804	-0.2187019717
42.374	2654	0.1227440907	973.0766101525	0.4356949589	-0.2186654936
42.376	2655	0.1227449252	972.9589505767	0.4356867335	-0.2186745536
42.381	2656	0.1227473094	972.8475494890	0.4356782696	-0.2186751496
42.382	2657	0.1227474286	972.7330191572	0.4356695673	-0.2186720502
42.389	2658	0.1227505280	972.6191146743	0.4356621764	-0.2186653744
42.386	2659	0.1227492167	972.5095911330	0.4356529972	-0.2186591756
42.383	2660	0.1227479054	972.3925574060	0.4356457255	-0.2186515462
42.391	2661	0.1227510049	972.2767753766	0.4356371424	-0.2186437976
42.391	2662	0.1227511241	972.1628708936	0.4356287977	-0.2186375987
42.393	2663	0.1227520777	972.0508439571	0.4356212876	-0.2186292540
42.396	2664	0.1227532698	971.9300551373	0.4356130621	-0.2186184060
42.398	2665	0.1227542235	971.8211574448	0.4356041214	-0.2186145913
42.397	2666	0.1227535083	971.7122597523	0.4355981610	-0.2186070811
42.398	2667	0.1227538659	971.5946001765	0.4355883858	-0.2186066043
42.396	2668	0.1227532698	971.4813215423	0.4355796835	-0.2185983788
42.405	2669	0.1227569653	971.3692946058	0.4355724118	-0.2185864579
42.406	2670	0.1227573230	971.2591452157	0.4355638287	-0.2185737025
42.401	2671	0.1227551772	971.1433631863	0.4355570338	-0.2185622584
42.403	2672	0.1227562501	971.0319620986	0.4355466625	-0.2185579669
42.405	2673	0.1227570845	970.9168059180	0.4355411789	-0.2185455691
42.410	2674	0.1227587535	970.8029014351	0.4355314038	-0.2185402047
42.417	2675	0.1227618529	970.6940037426	0.4355240128	-0.2185378205
42.417	2676	0.1227616145	970.5794734108	0.4355161450	-0.2185313832
42.427	2677	0.1227657868	970.4630655326	0.4355073235	-0.2185359131
42.424	2678	0.1227645947	970.3535419913	0.4354995749	-0.2186079156
42.422	2679	0.1227638795	970.2446442988	0.4354913494	-0.2185611855
42.419	2680	0.1227626874	970.1276105718	0.4354830048	-0.2185342442
42.425	2681	0.1227649523	970.0143319377	0.4354729912	-0.2185169589
42.429	2682	0.1227666213	969.9048083964	0.4354667923	-0.2185101639
42.434	2683	0.1227687670	969.7921556110	0.4354585669	-0.2185028922
42.435	2684	0.1227690055	969.6776252793	0.4354496262	-0.2184958588
42.435	2685	0.1227691247	969.5674758892	0.4354414007	-0.2184858452
42.434	2686	0.1227686478	969.4516938598	0.4354340098	-0.2184891831
42.434	2687	0.1227686478	969.3390410745	0.4354284069	-0.2184671294
42.430	2688	0.1227670981	969.2313950796	0.4354191086	-0.2184364926
42.439	2689	0.1227709128	969.1199939919	0.4354114792	-0.2184138428
42.441	2690	0.1227715089	969.0079670553	0.4354030153	-0.2184007298
42.445	2691	0.1227730586	968.8959401188	0.4353961012	-0.2183901202
42.454	2692	0.1227766349	968.7807839382	0.4353866837	-0.2183870207
42.454	2693	0.1227768733	968.6712603969	0.4353778622	-0.2183756958
42.453	2694	0.1227765156	968.5579817628	0.4353709480	-0.2183649670
42.449	2695	0.1227748467	968.4472065238	0.4353626034	-0.2183549534
42.460	2696	0.1227791383	968.3408122266	0.4353547356	-0.2183442246
42.460	2697	0.1227792575	968.2287852900	0.4353468678	-0.2183368336
42.464	2698	0.1227808072	968.1161325047	0.4353381655	-0.2183288466
42.461	2699	0.1227798535	968.0041055682	0.4353292248	-0.2183197867
42.460	2700	0.1227791383	967.8958337245	0.4353208801	-0.2183088194
42.464	2701	0.1227810456	967.7869360320	0.4353139660	-0.2182997595
42.466	2702	0.1227815224	967.6767866419	0.4353058598	-0.2182954680
42.472	2703	0.1227842643	967.5635080077	0.4352967999	-0.2182891499
42.472	2704	0.1227841450	967.4552361640	0.4352898857	-0.2182786595
42.478	2705	0.1227867676	967.3463384716	0.4352810642	-0.2182716261
42.476	2706	0.1227856948	967.2355632326	0.4352705738	-0.2182610165
42.474	2707	0.1227850987	967.1229104473	0.4352652094	-0.2182549368
42.480	2708	0.1227874829	967.0183936965	0.4352568647	-0.2182480227
42.483	2709	0.1227885558	966.9051150623	0.4352497122	-0.2182434927
42.485	2710	0.1227895095	966.7980949162	0.4352395794	-0.2182316910
42.489	2711	0.1227909400	966.6866938285	0.4352331421	-0.2182283532
42.497	2712	0.1227942778	966.5790478336	0.4352247974	-0.2182051073
42.495	2713	0.1227935626	966.4707759899	0.4352185986	-0.2182046305
42.500	2714	0.1227955891	966.3581232046	0.4352098963	-0.2181986700
42.495	2715	0.1227934434	966.2517289073	0.4352027437	-0.2182109486
42.500	2716	0.1227954699	966.1434570636	0.4351947567	-0.2182037960
42.497	2717	0.1227943970	966.0364369176	0.4351852200	-0.2182023655
42.502	2718	0.1227964236	965.9306684691	0.4351789019	-0.2181874644
42.498	2719	0.1227947547	965.8217707766	0.4351698420	-0.2181769739
42.501	2720	0.1227958276	965.7116213865	0.4351629278	-0.2181586157
42.509	2721	0.1227990462	965.6046012404	0.4351555368	-0.2181512247
42.514	2722	0.1228013112	965.4969552456	0.4351481459	-0.2181481253
42.512	2723	0.1228002383	965.3836766114	0.4351388475	-0.2181320320
42.515	2724	0.1228014304	965.2766564653	0.4351328871	-0.2181346546
42.517	2725	0.1228025033	965.1740172609	0.4351210854	-0.2181234490
42.517	2726	0.1228022649	965.0619903244	0.4351138136	-0.2181236874
42.522	2727	0.1228046490	964.9562218759	0.4351076147	-0.2181162964
42.522	2728	0.1228042914	964.8448207882	0.4350987932	-0.2181099783
42.523	2729	0.1228048875	964.7403040374	0.4350915214	-0.2181060444
42.522	2730	0.1228046490	964.6345355889	0.4350835344	-0.2181013953
42.529	2731	0.1228072716	964.5243861988	0.4350762627	-0.2180924546
42.529	2732	0.1228072716	964.4161143551	0.4350701830	-0.2180826794
42.529	2733	0.1228071524	964.3134751507	0.4350590965	-0.2180755268
42.538	2734	0.1228110863	964.2045774582	0.4350536129	-0.2180992495
42.532	2735	0.1228087022	964.0950539169	0.4350459835	-0.2181040179
42.538	2736	0.1228108479	963.9880337708	0.4350364468	-0.2180971037
42.540	2737	0.1228119208	963.8841428688	0.4350302479	-0.2180798184
42.546	2738	0.1228141858	963.7721159322	0.4350220224	-0.2180711161
42.551	2739	0.1228160931	963.6707284254	0.4350133201	-0.2180793415
42.551	2740	0.1228160931	963.5612048841	0.4350073597	-0.2180669438
42.553	2741	0.1228171660	963.4573139821	0.4349985382	-0.2180521618
42.558	2742	0.1228189542	963.3515455336	0.4349888822	-0.2180359494
42.557	2743	0.1228188349	963.2457770852	0.4349817297	-0.2180277239
42.555	2744	0.1228177621	963.1400086367	0.4349729082	-0.2180181872
42.561	2745	0.1228201463	963.0354918859	0.4349669477	-0.2180147301
42.561	2746	0.1228203847	962.9247166470	0.4349589607	-0.2180059086
42.566	2747	0.1228225304	962.8233291401	0.4349513313	-0.2180042397
42.563	2748	0.1228212191	962.7150572965	0.4349454901	-0.2180057894
42.572	2749	0.1228247954	962.6111663944	0.4349384567	-0.2179958950
42.574	2750	0.1228257491	962.5060237948	0.4349295160	-0.2179920803
42.570	2751	0.1228239609	962.3996294975	0.4349230787	-0.2179874312
42.578	2752	0.1228270604	962.2944868979	0.4349149725	-0.2179793249
42.589	2753	0.1228315903	962.1924735422	0.4349053165	-0.2179721724
42.585	2754	0.1228299214	962.0860792450	0.4348974487	-0.2179653774
42.582	2755	0.1228289677	961.9796849477	0.4348880312	-0.2179587017
42.590	2756	0.1228319480	961.8789232897	0.4348830244	-0.2179477345
42.584	2757	0.1228298022	961.7712772948	0.4348746797	-0.2179454695
42.589	2758	0.1228318288	961.6705156368	0.4348677656	-0.2179358135
42.586	2759	0.1228305175	961.5609920955	0.4348595402	-0.2179277073
42.596	2760	0.1228345706	961.4621079840	0.4348514339	-0.2179225813
42.598	2761	0.1228355243	961.3575912331	0.4348466656	-0.2179112564
42.597	2762	0.1228351666	961.2537003311	0.4348379633	-0.2179013621
42.605	2763	0.1228383853	961.1504352778	0.4348279497	-0.2178919445
42.607	2764	0.1228392197	961.0459185270	0.4348228237	-0.2178852688
42.610	2765	0.1228404118	960.9426534738	0.4348143598	-0.2178797852
42.615	2766	0.1228424384	960.8375108741	0.4348061344	-0.2178782355
42.611	2767	0.1228407695	960.7373750649	0.4348000547	-0.2178745400
42.612	2768	0.1228410079	960.6328583141	0.4347907564	-0.2178714405
42.614	2769	0.1228417231	960.5270898656	0.4347832462	-0.2178658377
42.609	2770	0.1228396966	960.4263282076	0.4347756168	-0.2178604733
42.619	2771	0.1228437497	960.3199339104	0.4347684643	-0.2178548704
42.612	2772	0.1228408887	960.2172947059	0.4347608349	-0.2178505789
42.618	2773	0.1228433921	960.1159071991	0.4347557089	-0.2178429495
42.617	2774	0.1228432729	960.0157713899	0.4347472450	-0.2178346048
42.622	2775	0.1228452994	959.9125063367	0.4347414037	-0.2178335320
42.626	2776	0.1228469683	959.8092412835	0.4347307941	-0.2178270947
42.627	2777	0.1228473260	959.7078537767	0.4347239992	-0.2178217302
42.624	2778	0.1228458955	959.6058404211	0.4347185156	-0.2178156506
42.629	2779	0.1228479220	959.5000719726	0.4347073099	-0.2178049217
42.624	2780	0.1228457763	959.4036912563	0.4347000381	-0.2177969347
42.625	2781	0.1228463723	959.2979228078	0.4346953890	-0.2177868019
42.633	2782	0.1228495909	959.1965353010	0.4346884748	-0.2177708279
42.633	2783	0.1228497102	959.0907668525	0.4346772691	-0.2177704702
42.636	2784	0.1228507830	958.9925085898	0.4346707126	-0.2177642714
42.644	2785	0.1228542401	958.8848625949	0.4346627256	-0.2177587877
42.645	2786	0.1228543593	958.7884818785	0.4346555730	-0.2177517544
42.644	2787	0.1228542401	958.6808358837	0.4346478244	-0.2177436482
42.644	2788	0.1228542401	958.5794483769	0.4346406719	-0.2177387606
42.645	2789	0.1228544785	958.4774350212	0.4346320888	-0.2177273165
42.648	2790	0.1228557898	958.3772992121	0.4346266052	-0.2177180182
42.653	2791	0.1228578164	958.2765375541	0.4346200487	-0.2177161108
42.648	2792	0.1228559090	958.1751500473	0.4346118232	-0.2177083622
42.658	2793	0.1228596045	958.0712591452	0.4346032402	-0.2177045475
42.659	2794	0.1228600814	957.9711233360	0.4345972797	-0.2176882158
42.663	2795	0.1228616311	957.8672324340	0.4345873853	-0.2176892887
42.664	2796	0.1228622271	957.7696000200	0.4345828554	-0.2176888119
42.667	2797	0.1228635384	957.6694642108	0.4345746299	-0.2176833283
42.661	2798	0.1228609158	957.5655733088	0.4345655700	-0.2176790367
42.667	2799	0.1228634192	957.4654374996	0.4345585367	-0.2176751028
42.671	2800	0.1228652074	957.3640499928	0.4345529338	-0.2176687847
42.676	2801	0.1228669955	957.2620366372	0.4345448276	-0.2176604401
42.677	2802	0.1228675916	957.1606491304	0.4345357677	-0.2176535259
42.679	2803	0.1228681876	957.0617650188	0.4345304033	-0.2176431547
42.677	2804	0.1228673531	956.9603775120	0.4345225355	-0.2176413666
42.679	2805	0.1228683068	956.8558607612	0.4345145485	-0.2176351677
42.679	2806	0.1228684260	956.7569766496	0.4345076343	-0.2176283728
42.682	2807	0.1228697373	956.6599700844	0.4344978592	-0.2176189552
42.682	2808	0.1228694989	956.5598342752	0.4344923755	-0.2176135908
42.679	2809	0.1228683068	956.4596984660	0.4344854614	-0.2176063190
42.679	2810	0.1228681876	956.3570592616	0.4344775936	-0.2175963055
42.687	2811	0.1228714062	956.2500391156	0.4344710371	-0.2175897490
42.687	2812	0.1228714062	956.1574134920	0.4344620964	-0.2175822388
42.691	2813	0.1228733136	956.0535225900	0.4344554206	-0.2175772320
42.687	2814	0.1228714062	955.9527609320	0.4344480297	-0.2175730597
42.698	2815	0.1228761746	955.8494958788	0.4344408771	-0.2175583969
42.699	2816	0.1228765322	955.7499859184	0.4344349166	-0.2175507675
42.699	2817	0.1228766515	955.6523535044	0.4344257375	-0.2175464760
42.701	2818	0.1228772475	955.5478367536	0.4344201347	-0.2175395618
42.703	2819	0.1228780820	955.4508301884	0.4344119092	-0.2175318132
42.712	2820	0.1228817775	955.3519460769	0.4344047567	-0.2175258528
42.716	2821	0.1228833272	955.2461776284	0.4343967697	-0.2175165544
42.714	2822	0.1228826119	955.1504227609	0.4343912860	-0.2175135742
42.713	2823	0.1228820159	955.0509128005	0.4343822261	-0.2175071369
42.714	2824	0.1228827311	954.9507769913	0.4343757888	-0.2175003420
42.718	2825	0.1228840424	954.8487636357	0.4343688747	-0.2174911629
42.711	2826	0.1228814198	954.7505053729	0.4343594572	-0.2174759041
42.714	2827	0.1228827311	954.6522471101	0.4343518278	-0.2174623142
42.722	2828	0.1228859498	954.5514854521	0.4343451520	-0.2174589764
42.721	2829	0.1228855922	954.4519754918	0.4343375226	-0.2174538504
42.718	2830	0.1228841616	954.3524655314	0.4343310853	-0.2174321543
42.720	2831	0.1228848769	954.2542072686	0.4343227407	-0.2174420486
42.727	2832	0.1228877379	954.1534456106	0.4343172571	-0.2174394260
42.728	2833	0.1228883340	954.0583165919	0.4343079587	-0.2174300085
42.738	2834	0.1228925063	953.9556773875	0.4342999717	-0.2174223791
42.736	2835	0.1228914334	953.8592966711	0.4342929384	-0.2174122463
42.742	2836	0.1228940560	953.7597867107	0.4342861434	-0.2174008022
42.742	2837	0.1228939368	953.6583992039	0.4342787525	-0.2173960338
42.741	2838	0.1228933408	953.5638960340	0.4342714807	-0.2173841129
42.738	2839	0.1228921487	953.4612568296	0.4342640897	-0.2173732649
42.743	2840	0.1228944136	953.3673795085	0.4342594406	-0.2173656355
42.738	2841	0.1228923871	953.2684953969	0.4342502614	-0.2173588405
